,CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,SEATLOC,AGE,HEIGHT,WEIGHT,SEX,FETALMORT,ROLE,EYEWEAR,POSTURE,BELTUSE
55,6157,30,3,1-30-2017-003-04,4,1,1,11,28,180,93,1,8,1,0,0,0
56,6157,30,3,1-30-2017-003-04,4,2,1,11,39,160,57,2,8,1,0,0,0
57,6134,21,2,1-21-2017-002-09,9,1,2,13,999,999,999,1,8,2,9,99,4
58,6132,22,2,1-22-2017-002-06,6,1,1,11,17,180,94,1,8,1,0,0,4
59,6112,19,5,1-19-2017-005-03,3,2,1,11,51,160,51,2,8,1,1,0,0
60,6112,19,5,1-19-2017-005-03,3,2,2,13,18,152,58,2,8,2,0,0,0
61,6155,30,2,1-30-2017-002-05,5,1,1,11,53,175,86,1,8,1,0,98,4
62,6155,30,2,1-30-2017-002-05,5,1,2,13,40,160,68,2,8,2,0,99,4
63,6149,25,2,1-25-2017-002-10,10,3,1,11,49,999,999,2,8,1,9,99,99
64,6151,25,3,1-25-2017-003-06,6,1,1,11,41,999,999,2,8,1,9,99,4
65,6151,25,3,1-25-2017-003-06,6,2,1,11,58,999,999,1,8,1,9,99,4
66,6101,32,2,1-32-2017-002-02,2,2,1,11,53,178,84,1,8,1,3,0,4
67,6165,23,4,1-23-2017-004-06,6,1,1,11,68,163,79,2,8,1,1,99,4
68,6166,23,5,1-23-2017-005-04,4,1,1,11,29,999,999,1,8,1,9,99,4
69,6185,12,2,1-12-2017-002-06,6,1,1,11,68,168,76,2,8,1,3,0,4
70,6185,12,2,1-12-2017-002-06,6,2,1,11,39,168,115,2,8,1,1,0,4
71,6184,17,6,1-17-2017-006-04,4,1,1,11,24,183,95,1,8,1,0,0,4
72,6182,17,4,1-17-2017-004-09,9,1,1,11,25,168,84,1,8,1,0,0,4
73,6182,17,4,1-17-2017-004-09,9,2,1,11,68,165,71,2,8,1,1,0,4
74,6191,29,2,1-29-2017-002-05,5,1,1,11,44,175,95,1,8,1,0,0,4
75,6176,14,2,1-14-2017-002-06,6,2,1,11,33,173,104,2,8,1,0,0,4
76,6137,33,1,1-33-2017-001-05,5,1,2,13,28,173,64,1,8,2,9,0,4
77,6197,21,3,1-21-2017-003-10,10,1,1,11,50,170,73,1,8,1,9,99,99
78,6192,26,2,1-26-2017-002-09,9,1,1,11,36,155,61,2,8,1,9,99,99
79,6186,19,6,1-19-2017-006-04,4,1,1,11,45,168,91,2,8,1,1,0,4
80,6189,19,9,1-19-2017-009-05,5,1,1,11,54,173,73,1,8,1,0,99,4
81,6203,33,2,1-33-2017-002-03,3,1,1,11,19,173,73,1,8,1,0,0,4
82,6203,33,2,1-33-2017-002-03,3,1,2,13,17,173,70,1,8,2,0,0,4
83,6204,33,3,1-33-2017-003-09,9,1,1,11,45,160,86,2,8,1,0,0,4
84,6199,22,4,1-22-2017-004-07,7,1,1,11,18,170,61,2,8,1,0,98,4
85,6200,22,5,1-22-2017-005-04,4,1,1,11,56,183,73,2,8,1,1,0,4
86,6198,22,3,1-22-2017-003-09,9,1,1,11,47,173,103,1,8,1,1,0,4
87,6180,13,5,1-13-2017-005-03,3,1,1,11,30,178,130,1,8,1,9,99,4
88,6180,13,5,1-13-2017-005-03,3,1,2,13,28,999,999,1,8,2,9,99,99
89,6180,13,5,1-13-2017-005-03,3,1,3,21,26,999,999,1,8,2,9,99,99
90,6180,13,5,1-13-2017-005-03,3,2,1,11,30,168,104,2,8,1,9,99,4
91,6174,16,4,1-16-2017-004-02,2,1,1,11,35,180,91,1,8,1,9,0,0
92,6174,16,4,1-16-2017-004-02,2,1,2,13,37,165,59,2,8,2,9,0,0
93,6174,16,4,1-16-2017-004-02,2,2,1,11,50,999,999,1,8,1,9,99,4
94,6207,20,4,1-20-2017-004-04,4,1,1,11,26,178,100,1,8,1,0,0,4
95,6207,20,4,1-20-2017-004-04,4,2,1,11,66,183,102,1,8,1,0,0,4
96,6209,15,2,1-15-2017-002-02,2,1,1,11,42,178,82,1,8,1,0,99,4
97,6209,15,2,1-15-2017-002-02,2,1,2,13,32,167,50,2,8,2,0,99,4
98,6210,15,3,1-15-2017-003-03,3,1,1,11,18,999,999,2,8,1,9,99,99
99,6210,15,3,1-15-2017-003-03,3,1,2,13,14,999,999,9,8,2,9,99,99
100,6196,24,3,1-24-2017-003-03,3,1,1,11,24,180,91,1,8,1,0,0,4
101,6196,24,3,1-24-2017-003-03,3,2,1,11,28,168,104,2,8,1,0,0,4
102,6195,24,2,1-24-2017-002-02,2,1,1,11,84,999,999,1,8,1,9,99,4
103,6195,24,2,1-24-2017-002-02,2,2,1,11,57,160,46,2,8,1,0,7,4
104,6211,18,2,1-18-2017-002-04,4,2,1,11,25,160,69,2,8,1,0,0,4
105,6214,18,3,1-18-2017-003-10,10,1,1,11,21,170,57,1,8,1,0,0,4
106,6170,32,4,1-32-2017-004-03,3,2,1,11,39,163,64,2,8,1,0,0,4
107,6170,32,4,1-32-2017-004-03,3,2,2,13,20,175,54,1,8,2,0,6,4
108,6170,32,4,1-32-2017-004-03,3,2,3,21,16,165,61,1,8,2,0,0,4
109,6215,32,5,1-32-2017-005-05,5,1,1,11,25,999,999,2,8,1,9,99,4
110,6215,32,5,1-32-2017-005-05,5,2,1,11,23,175,82,2,8,1,1,99,4
111,6164,28,2,1-28-2017-002-06,6,1,1,11,25,185,93,1,8,1,1,0,4
112,6164,28,2,1-28-2017-002-06,6,1,2,13,25,183,122,1,8,2,0,0,4
113,6188,19,8,1-19-2017-008-08,8,1,1,11,67,183,82,1,8,1,9,0,4
114,6206,20,3,1-20-2017-003-02,2,1,1,11,47,155,147,2,8,1,9,98,0
115,6217,30,4,1-30-2017-004-04,4,1,1,11,24,170,86,1,8,1,0,7,4
116,6217,30,4,1-30-2017-004-04,4,1,2,13,13,152,50,1,8,2,0,7,4
117,6218,30,5,1-30-2017-005-07,7,1,1,11,29,175,95,1,8,1,1,0,99
118,6218,30,5,1-30-2017-005-07,7,2,1,11,25,175,73,1,8,1,1,0,4
119,6175,16,5,1-16-2017-005-09,9,1,1,11,35,175,58,1,8,1,0,0,4
120,6187,19,7,1-19-2017-007-05,5,1,1,11,25,999,999,1,8,1,9,99,99
121,6187,19,7,1-19-2017-007-05,5,2,1,11,49,178,75,1,8,1,9,0,4
122,6196,24,3,1-24-2017-003-03,3,2,2,13,29,173,118,2,8,2,0,0,4
123,6219,30,6,1-30-2017-006-04,4,1,2,13,19,999,999,1,8,2,0,0,4
124,6175,16,5,1-16-2017-005-09,9,2,1,11,43,999,999,2,8,1,9,99,4
125,6201,22,6,1-22-2017-006-03,3,1,1,11,19,999,999,1,8,1,9,99,4
126,6179,13,4,1-13-2017-004-03,3,2,1,11,28,999,999,2,8,1,9,99,4
127,6179,13,4,1-13-2017-004-03,3,2,2,13,18,999,999,2,8,2,9,99,4
128,6179,13,4,1-13-2017-004-03,3,3,1,11,21,999,999,2,8,1,9,99,4
129,6179,13,4,1-13-2017-004-03,3,4,1,11,27,999,999,2,8,1,9,99,99
130,6177,31,2,1-31-2017-002-10,10,1,1,11,78,178,75,1,8,1,1,0,4
131,6177,31,2,1-31-2017-002-10,10,2,1,11,56,163,70,2,8,1,1,99,4
132,6177,31,2,1-31-2017-002-10,10,2,2,13,8,137,34,1,8,2,0,99,4
133,6222,14,4,1-14-2017-004-10,10,1,1,11,43,180,91,1,8,1,0,0,4
134,6233,32,7,1-32-2017-007-09,9,1,1,11,50,999,999,2,8,1,9,99,4
135,6228,10,3,1-10-2017-003-09,9,1,1,11,30,170,93,4,0,1,3,0,4
136,6232,32,6,1-32-2017-006-04,4,1,1,11,31,160,57,2,8,1,3,0,4
137,6234,32,8,1-32-2017-008-06,6,1,1,11,31,999,999,2,8,1,9,99,4
138,6234,32,8,1-32-2017-008-06,6,2,1,11,44,152,81,2,8,1,0,0,4
139,6225,23,7,1-23-2017-007-07,7,2,1,11,21,165,57,2,8,1,0,0,4
140,6238,12,3,1-12-2017-003-04,4,2,1,11,58,170,91,2,8,1,1,0,4
141,6237,16,8,1-16-2017-008-07,7,2,1,11,32,170,73,2,8,1,3,0,4
142,6242,12,4,1-12-2017-004-07,7,1,1,11,45,152,68,2,8,1,1,0,4
143,6242,12,4,1-12-2017-004-07,7,1,2,13,22,160,59,2,8,2,0,0,4
144,6242,12,4,1-12-2017-004-07,7,1,3,23,13,163,57,2,8,2,0,0,4
145,6229,24,4,1-24-2017-004-07,7,1,1,11,32,185,103,1,8,1,0,7,4
146,6230,24,5,1-24-2017-005-03,3,2,1,11,36,170,73,1,8,1,0,0,4
147,6241,31,4,1-31-2017-004-06,6,1,1,11,38,163,59,2,8,1,0,99,4
148,6240,31,3,1-31-2017-003-09,9,1,1,11,46,173,64,1,8,1,0,0,4
149,6245,17,8,1-17-2017-008-03,3,1,1,11,31,188,100,1,8,1,1,0,4
150,6247,17,10,1-17-2017-010-07,7,1,1,11,31,157,57,2,8,1,0,0,4
151,6255,22,8,1-22-2017-008-07,7,1,1,11,25,175,100,1,8,1,1,0,4
152,6255,22,8,1-22-2017-008-07,7,1,2,13,26,170,91,2,8,2,0,0,4
153,6260,33,4,1-33-2017-004-09,9,1,1,11,21,180,64,1,8,1,0,0,4
154,6260,33,4,1-33-2017-004-09,9,1,2,13,21,165,113,2,8,2,1,0,4
155,6256,22,9,1-22-2017-009-09,9,1,1,11,41,160,64,2,8,1,0,0,4
156,6256,22,9,1-22-2017-009-09,9,1,2,13,17,175,77,2,8,2,0,0,4
157,6254,22,7,1-22-2017-007-09,9,1,1,11,20,180,68,1,8,1,1,0,0
158,6253,13,8,1-13-2017-008-01,1,1,1,11,26,180,120,1,8,1,1,99,99
159,6253,13,8,1-13-2017-008-01,1,1,2,13,23,155,100,2,8,2,0,99,99
160,6253,13,8,1-13-2017-008-01,1,1,3,23,24,175,91,1,8,2,0,99,99
161,6251,13,6,1-13-2017-006-03,3,1,1,11,85,178,107,1,8,1,0,0,4
162,6262,33,6,1-33-2017-006-10,10,2,1,11,25,157,57,2,8,1,0,0,4
163,6243,21,4,1-21-2017-004-03,3,1,1,11,51,155,48,2,8,1,9,99,99
164,6243,21,4,1-21-2017-004-03,3,2,1,11,26,180,91,1,8,1,9,99,4
165,6261,33,5,1-33-2017-005-09,9,2,1,11,45,170,120,1,8,1,9,99,4
166,6265,19,12,1-19-2017-012-07,7,1,1,11,23,999,999,2,8,1,9,99,99
167,6266,19,13,1-19-2017-013-05,5,1,1,11,20,180,69,1,8,1,0,99,4
168,6266,19,13,1-19-2017-013-05,5,1,2,13,17,180,63,1,8,2,0,99,99
169,6269,19,14,1-19-2017-014-09,9,1,1,11,37,185,91,1,8,1,9,99,0
170,6270,19,15,1-19-2017-015-06,6,1,1,11,26,999,999,1,8,1,9,99,4
171,6270,19,15,1-19-2017-015-06,6,1,2,13,58,999,999,1,8,2,9,99,4
172,6270,19,15,1-19-2017-015-06,6,2,1,11,40,168,82,2,8,1,1,0,4
173,6270,19,15,1-19-2017-015-06,6,2,2,13,16,170,68,2,8,2,1,0,4
174,6270,19,15,1-19-2017-015-06,6,2,3,21,4,107,32,1,8,2,0,0,4
175,6270,19,15,1-19-2017-015-06,6,2,4,22,11,152,50,2,8,2,0,0,4
176,6270,19,15,1-19-2017-015-06,6,2,5,23,41,165,82,1,8,2,0,0,4
177,6257,22,10,1-22-2017-010-06,6,1,1,11,67,178,84,1,8,1,1,0,4
178,6272,20,6,1-20-2017-006-01,1,1,1,11,60,183,91,1,8,1,9,99,5
179,6273,20,7,1-20-2017-007-03,3,1,1,11,55,178,86,1,8,1,0,0,4
180,6273,20,7,1-20-2017-007-03,3,1,2,12,53,152,50,2,8,2,0,0,4
181,6273,20,7,1-20-2017-007-03,3,2,1,11,43,155,64,2,8,1,1,0,4
182,6273,20,7,1-20-2017-007-03,3,2,2,13,20,999,999,1,8,2,0,0,4
183,6273,20,7,1-20-2017-007-03,3,2,3,21,11,155,50,2,8,2,0,0,4
184,6273,20,7,1-20-2017-007-03,3,2,4,22,7,127,41,2,8,2,0,0,4
185,6273,20,7,1-20-2017-007-03,3,2,5,23,43,165,73,1,8,2,1,0,4
186,6249,28,4,1-28-2017-004-04,4,1,1,11,45,178,77,1,8,1,0,0,4
187,6258,18,4,1-18-2017-004-10,10,1,1,11,37,170,91,1,8,1,0,0,4
188,6259,18,5,1-18-2017-005-09,9,2,1,11,24,163,73,2,8,1,0,0,0
189,6259,18,5,1-18-2017-005-09,9,2,2,13,24,163,68,2,8,2,0,0,0
190,6274,30,7,1-30-2017-007-03,3,1,1,11,24,173,100,1,8,1,0,99,0
191,6277,30,10,1-30-2017-010-03,3,1,1,11,65,157,100,2,8,1,1,0,4
192,6277,30,10,1-30-2017-010-03,3,2,1,11,66,999,999,1,8,1,9,99,4
193,6277,30,10,1-30-2017-010-03,3,1,2,13,66,165,65,2,8,2,1,0,4
194,6275,30,8,1-30-2017-008-02,2,1,1,11,45,160,91,2,8,1,0,0,4
195,6224,23,6,1-23-2017-006-06,6,1,1,11,22,183,75,1,8,1,0,99,4
196,6281,30,11,1-30-2017-011-02,2,2,1,11,47,185,125,1,8,1,9,99,4
197,6281,30,11,1-30-2017-011-02,2,2,2,13,72,999,118,1,8,2,9,99,5
198,6281,30,11,1-30-2017-011-02,2,2,3,23,77,999,999,2,8,2,9,99,99
199,6271,20,5,1-20-2017-005-03,3,2,1,11,52,168,64,2,8,1,0,0,4
200,6271,20,5,1-20-2017-005-03,3,2,2,13,17,160,52,2,8,2,0,0,4
201,6228,10,3,1-10-2017-003-09,9,1,2,23,5,112,18,2,8,2,0,10,14
202,6223,14,5,1-14-2017-005-06,6,1,1,11,17,168,89,2,8,1,3,99,4
203,6268,15,5,1-15-2017-005-03,3,2,1,11,30,188,86,1,8,1,0,0,4
204,6267,15,4,1-15-2017-004-09,9,1,1,11,26,180,68,1,8,1,9,99,4
205,6279,26,3,1-26-2017-003-02,2,1,1,11,27,178,68,1,8,1,9,99,99
206,6279,26,3,1-26-2017-003-02,2,2,1,11,24,162,46,2,8,1,9,99,4
207,6267,15,4,1-15-2017-004-09,9,3,1,11,26,168,107,2,8,1,0,0,4
208,6246,17,9,1-17-2017-009-03,3,1,1,11,20,185,75,1,8,1,0,0,4
209,6246,17,9,1-17-2017-009-03,3,2,1,11,82,180,118,1,8,1,1,0,4
210,6246,17,9,1-17-2017-009-03,3,2,2,13,82,152,59,2,8,2,1,0,4
211,6244,17,7,1-17-2017-007-06,6,2,1,11,39,160,87,2,8,1,1,0,4
212,6244,17,7,1-17-2017-007-06,6,1,1,11,39,157,104,1,8,1,1,0,4
213,6248,28,3,1-28-2017-003-08,8,1,1,11,25,163,118,2,8,1,0,0,0
214,6235,16,6,1-16-2017-006-05,5,2,1,11,55,173,68,2,8,1,0,0,4
215,6150,10,1,1-10-2017-001-09,9,1,2,13,28,999,999,1,8,2,9,99,0
216,6300,24,10,1-24-2017-010-06,6,1,1,11,17,152,59,2,8,1,0,0,0
217,6298,24,8,1-24-2017-008-06,6,1,1,11,62,165,70,2,8,1,1,0,4
218,6299,24,9,1-24-2017-009-10,10,2,1,11,56,180,93,1,8,1,0,0,4
219,6306,32,10,1-32-2017-010-03,3,2,1,11,19,999,999,1,8,1,9,99,4
220,6307,12,5,1-12-2017-005-04,4,1,1,11,41,160,80,2,8,1,0,0,4
221,6307,12,5,1-12-2017-005-04,4,1,2,21,2,91,23,2,8,2,0,10,14
222,6307,12,5,1-12-2017-005-04,4,2,1,11,30,188,84,1,8,1,0,0,4
223,6305,32,9,1-32-2017-009-01,1,1,1,11,18,999,999,1,8,1,9,99,4
224,6305,32,9,1-32-2017-009-01,1,1,2,13,25,999,999,1,8,2,9,99,4
225,6305,32,9,1-32-2017-009-01,1,1,3,22,21,157,67,1,8,2,9,99,0
226,6305,32,9,1-32-2017-009-01,1,2,1,11,48,183,95,1,8,1,0,0,4
227,6308,29,3,1-29-2017-003-10,10,2,1,11,19,170,54,2,8,1,0,0,4
228,6304,16,10,1-16-2017-010-02,2,1,1,11,22,185,73,1,8,1,0,0,0
229,6313,21,5,1-21-2017-005-03,3,1,1,11,32,170,86,1,8,1,1,0,4
230,6311,31,5,1-31-2017-005-03,3,1,1,11,38,163,70,2,8,1,1,0,4
231,6296,23,8,1-23-2017-008-03,3,1,1,11,37,191,102,1,8,1,9,0,4
232,6324,33,8,1-33-2017-008-03,3,1,1,11,53,188,88,1,8,1,9,99,99
233,6324,33,8,1-33-2017-008-03,3,1,2,13,12,999,999,2,8,2,9,99,99
234,6316,13,10,1-13-2017-010-01,1,1,1,11,25,163,112,2,8,1,9,99,4
235,6316,13,10,1-13-2017-010-01,1,2,1,11,36,163,77,1,8,1,9,99,4
236,6324,33,8,1-33-2017-008-03,3,2,1,11,35,170,100,2,8,1,1,0,0
237,6310,19,17,1-19-2017-017-02,2,1,1,11,50,177,88,1,8,1,9,99,0
238,6310,19,17,1-19-2017-017-02,2,2,1,11,74,168,86,1,8,1,0,0,4
239,6310,19,17,1-19-2017-017-02,2,2,2,13,73,163,68,2,8,2,1,0,4
240,6323,33,7,1-33-2017-007-09,9,1,1,11,35,178,73,1,8,1,9,99,4
241,6312,19,18,1-19-2017-018-03,3,1,1,11,19,183,66,1,8,1,0,98,0
242,6312,19,18,1-19-2017-018-03,3,2,1,11,44,180,145,1,8,1,0,0,0
243,6312,19,18,1-19-2017-018-03,3,2,2,13,40,170,49,2,8,2,0,0,4
244,6322,22,12,1-22-2017-012-07,7,1,1,11,28,178,86,1,8,1,0,0,4
245,6326,20,8,1-20-2017-008-09,9,1,1,11,29,168,95,2,8,1,9,0,4
246,6321,22,11,1-22-2017-011-09,9,1,1,11,28,188,100,1,8,1,0,0,4
247,6321,22,11,1-22-2017-011-09,9,1,2,13,25,157,57,2,8,2,0,0,4
248,6321,22,11,1-22-2017-011-09,9,1,3,23,1,76,10,2,8,2,0,10,14
249,6297,28,5,1-28-2017-005-08,8,1,1,11,22,185,70,1,8,1,0,0,4
250,6297,28,5,1-28-2017-005-08,8,1,2,13,20,185,75,1,8,2,0,0,0
251,6297,28,5,1-28-2017-005-08,8,1,3,23,21,170,86,1,8,2,0,0,0
252,6331,30,13,1-30-2017-013-06,6,2,1,11,37,168,104,4,0,1,0,98,0
253,6331,30,13,1-30-2017-013-06,6,2,2,13,10,135,39,1,8,2,0,0,0
254,6329,30,12,1-30-2017-012-05,5,1,1,11,27,183,75,1,8,1,0,0,4
255,6329,30,12,1-30-2017-012-05,5,2,1,11,48,999,999,1,8,1,9,99,4
256,6243,21,4,1-21-2017-004-03,3,2,2,13,24,999,999,1,8,2,9,99,99
257,6243,21,4,1-21-2017-004-03,3,2,3,21,23,999,999,1,8,2,9,99,99
258,6314,18,6,1-18-2017-006-10,10,1,1,11,38,999,999,1,8,1,9,99,4
259,6295,10,4,1-10-2017-004-04,4,1,1,11,26,180,84,1,8,1,0,0,4
260,6103,16,2,1-16-2017-002-03,3,2,3,21,999,999,999,9,8,2,9,99,99
261,6103,16,2,1-16-2017-002-03,3,2,4,23,999,999,999,9,8,2,9,99,99
262,6318,26,4,1-26-2017-004-09,9,1,1,11,28,173,77,1,8,1,0,0,4
263,6262,33,6,1-33-2017-006-10,10,2,2,23,4,91,21,2,8,2,0,10,14
264,6293,14,6,1-14-2017-006-02,2,1,1,11,34,999,999,2,8,1,9,99,0
265,6293,14,6,1-14-2017-006-02,2,1,3,23,5,999,999,2,8,2,9,10,14
266,6293,14,6,1-14-2017-006-02,2,1,2,21,3,999,999,1,8,2,9,10,14
267,6293,14,6,1-14-2017-006-02,2,2,1,11,56,178,98,1,8,1,1,0,4
268,6303,16,9,1-16-2017-009-05,5,1,1,11,18,999,999,2,8,1,9,99,0
269,6317,17,11,1-17-2017-011-07,7,2,1,11,16,178,68,2,8,1,0,0,4
270,6340,14,7,1-14-2017-007-08,8,1,1,11,17,155,73,2,8,1,0,0,4
271,6340,14,7,1-14-2017-007-08,8,1,2,13,16,155,49,2,8,2,0,0,4
272,6343,28,6,1-28-2017-006-03,3,2,1,11,23,170,58,2,8,1,1,98,4
273,6346,23,10,1-23-2017-010-07,7,1,1,11,37,999,999,1,8,1,9,99,4
274,6342,24,12,1-24-2017-012-03,3,1,1,11,35,165,50,2,8,1,0,0,4
275,6342,24,12,1-24-2017-012-03,3,2,1,11,51,165,73,1,8,1,1,0,4
276,6342,24,12,1-24-2017-012-03,3,2,2,13,57,170,91,1,8,2,1,0,4
277,6348,32,12,1-32-2017-012-07,7,1,1,11,18,999,999,2,8,1,9,99,99
278,6348,32,12,1-32-2017-012-07,7,2,1,11,49,168,77,1,8,1,1,0,4
279,6348,32,12,1-32-2017-012-07,7,3,1,11,25,152,52,2,8,1,1,0,4
280,6347,32,11,1-32-2017-011-07,7,1,1,11,40,170,82,2,8,1,9,99,4
281,6347,32,11,1-32-2017-011-07,7,1,2,13,33,180,100,1,8,2,9,99,4
282,6347,32,11,1-32-2017-011-07,7,1,3,21,5,122,23,2,8,2,0,99,4
283,6347,32,11,1-32-2017-011-07,7,1,4,22,2,76,11,1,8,2,0,9,0
284,6347,32,11,1-32-2017-011-07,7,1,5,22,2,76,11,1,8,2,0,9,0
285,6347,32,11,1-32-2017-011-07,7,1,6,23,9,135,32,2,8,2,0,99,4
286,6351,29,4,1-29-2017-004-07,7,1,1,11,20,178,79,1,8,1,0,0,4
287,6350,16,12,1-16-2017-012-07,7,1,1,11,26,999,999,1,8,1,9,99,0
288,6350,16,12,1-16-2017-012-07,7,2,1,11,76,157,64,2,8,1,9,0,4
289,6359,33,9,1-33-2017-009-03,3,1,1,11,33,183,95,1,8,1,0,0,4
290,6355,22,13,1-22-2017-013-06,6,1,1,11,31,175,86,2,8,1,7,0,4
291,6360,33,10,1-33-2017-010-06,6,1,1,11,31,157,59,2,8,1,9,99,4
292,6360,33,10,1-33-2017-010-06,6,1,2,21,5,999,999,1,8,2,9,99,4
293,6360,33,10,1-33-2017-010-06,6,1,3,22,4,999,999,2,8,2,9,99,4
294,6345,23,9,1-23-2017-009-03,3,1,1,11,32,170,79,3,0,1,1,98,4
295,6356,22,14,1-22-2017-014-01,1,1,1,11,20,175,68,1,8,1,9,99,4
296,6349,16,11,1-16-2017-011-02,2,2,1,11,31,999,999,1,8,1,9,99,0
297,6349,16,11,1-16-2017-011-02,2,2,2,13,69,999,999,1,8,2,9,99,4
298,6349,16,11,1-16-2017-011-02,2,1,1,11,23,160,57,2,8,1,0,0,4
299,6362,19,19,1-19-2017-019-06,6,1,1,11,36,178,181,1,8,1,1,0,0
300,6362,19,19,1-19-2017-019-06,6,2,1,11,40,165,95,2,8,1,0,0,4
301,6362,19,19,1-19-2017-019-06,6,2,2,13,48,183,86,1,8,2,0,0,4
302,6354,21,6,1-21-2017-006-04,4,1,1,11,30,160,59,1,8,1,0,0,4
303,6368,30,14,1-30-2017-014-07,7,1,1,11,73,147,61,2,8,1,1,99,4
304,6368,30,14,1-30-2017-014-07,7,2,1,11,53,188,79,1,8,1,1,0,0
305,6363,19,20,1-19-2017-020-04,4,2,1,11,39,170,73,1,8,1,9,99,99
306,6353,17,12,1-17-2017-012-07,7,1,1,11,31,185,120,1,8,1,0,0,4
307,6366,20,11,1-20-2017-011-01,1,1,1,11,61,153,64,2,8,1,9,99,99
308,6372,20,12,1-20-2017-012-07,7,1,1,11,19,153,82,1,8,1,9,0,4
309,6370,13,11,1-13-2017-011-08,8,1,1,11,29,999,999,1,8,1,9,99,4
310,6364,18,7,1-18-2017-007-02,2,1,1,11,17,163,68,2,8,1,0,0,4
311,6118,17,3,1-17-2017-003-08,8,1,1,11,45,999,999,1,8,1,9,99,0
312,6371,15,7,1-15-2017-007-02,2,2,1,11,33,173,64,5,0,1,9,99,99
313,6375,24,13,1-24-2017-013-07,7,1,1,11,22,165,73,2,8,1,0,0,4
314,6375,24,13,1-24-2017-013-07,7,2,1,11,19,165,76,2,8,1,1,0,4
315,6375,24,13,1-24-2017-013-07,7,2,2,13,15,160,70,2,8,2,0,0,4
316,6375,24,13,1-24-2017-013-07,7,2,3,21,14,170,73,1,8,2,0,0,4
317,6375,24,13,1-24-2017-013-07,7,1,2,21,0,999,999,2,8,2,0,10,14
318,6183,17,5,1-17-2017-005-04,4,1,1,11,24,170,64,2,8,1,1,0,4
319,6183,17,5,1-17-2017-005-04,4,1,2,13,24,168,54,2,8,2,1,0,4
320,6369,30,15,1-30-2017-015-04,4,1,1,11,30,165,189,1,8,1,1,0,4
321,6369,30,15,1-30-2017-015-04,4,2,1,11,30,163,68,2,8,1,0,0,4
322,6369,30,15,1-30-2017-015-04,4,2,2,13,42,155,96,2,8,2,0,99,4
323,6369,30,15,1-30-2017-015-04,4,2,3,21,23,160,57,2,8,2,0,99,4
324,6369,30,15,1-30-2017-015-04,4,2,4,22,1,76,10,2,8,2,0,10,14
325,6369,30,15,1-30-2017-015-04,4,2,5,23,19,175,82,1,8,2,0,99,4
326,6369,30,15,1-30-2017-015-04,4,2,6,31,17,157,49,2,8,2,3,2,0
327,6367,12,7,1-12-2017-007-04,4,1,1,11,24,999,999,1,8,1,9,99,4
328,6354,21,6,1-21-2017-006-04,4,1,2,13,25,157,100,2,8,2,0,0,4
329,6354,21,6,1-21-2017-006-04,4,1,3,21,1,76,12,1,8,2,0,10,14
330,6354,21,6,1-21-2017-006-04,4,1,4,22,3,91,16,1,8,2,0,0,4
331,6354,21,6,1-21-2017-006-04,4,1,5,23,57,160,66,2,8,2,0,0,4
332,6354,21,6,1-21-2017-006-04,4,1,6,33,7,107,24,1,8,2,0,0,4
333,6354,21,6,1-21-2017-006-04,4,2,1,11,21,168,66,1,8,1,9,99,99
334,6241,31,4,1-31-2017-004-06,6,1,2,13,46,183,109,1,8,2,0,99,4
335,6377,26,6,1-26-2017-006-04,4,1,1,11,33,173,64,1,8,1,0,0,4
336,6328,15,6,1-15-2017-006-03,3,2,1,11,32,183,91,1,8,1,9,99,4
337,6344,10,5,1-10-2017-005-02,2,1,1,11,23,999,999,1,8,1,9,99,4
338,6383,14,8,1-14-2017-008-08,8,1,1,11,31,160,82,2,8,1,1,2,0
339,6385,23,12,1-23-2017-012-03,3,1,1,11,38,178,102,1,8,1,0,98,4
340,6385,23,12,1-23-2017-012-03,3,2,1,11,65,163,77,1,8,1,0,0,4
341,6385,23,12,1-23-2017-012-03,3,2,2,13,59,163,154,2,8,2,1,98,4
342,6391,24,15,1-24-2017-015-05,5,1,1,11,60,175,104,2,8,1,1,0,4
343,6392,32,13,1-32-2017-013-01,1,1,1,11,31,168,82,1,8,1,1,0,0
344,6396,12,8,1-12-2017-008-03,3,1,1,11,19,157,64,2,8,1,1,0,0
345,6396,12,8,1-12-2017-008-03,3,2,1,11,51,168,73,2,8,1,0,0,4
346,6392,32,13,1-32-2017-013-01,1,1,2,13,31,155,78,2,8,2,0,0,0
347,6392,32,13,1-32-2017-013-01,1,1,3,21,7,122,27,1,8,2,0,0,0
348,6392,32,13,1-32-2017-013-01,1,1,4,22,35,173,64,1,8,2,0,0,0
349,6392,32,13,1-32-2017-013-01,1,1,5,23,14,160,84,2,8,2,0,0,0
350,6394,19,21,1-19-2017-021-03,3,1,1,11,81,191,97,1,8,1,1,0,4
351,6394,19,21,1-19-2017-021-03,3,1,2,13,76,170,77,2,8,2,1,0,4
352,6394,19,21,1-19-2017-021-03,3,2,1,11,45,173,66,2,8,1,1,0,4
353,6382,28,7,1-28-2017-007-03,3,2,1,11,47,168,76,2,8,1,3,0,4
354,6382,28,7,1-28-2017-007-03,3,1,1,11,18,170,73,1,8,1,1,0,0
355,6397,29,5,1-29-2017-005-03,3,1,1,11,52,160,86,2,8,1,0,0,4
356,6129,18,1,1-18-2017-001-10,10,1,2,13,26,157,113,2,8,2,0,0,4
